Date,Hour,Temperature,Relative_Humidity,Geopotential_Pressure,Wind_Direction,Wind_Velocity_KM_H
08/07/2010,09Z,29.0,50,1015.6 Hpa,280º (W),11.1
08/07/2010,06Z,24.1,70,1014.1 Hpa,290º (W),14.8
08/07/2010,03Z,26.5,56,1014.2 Hpa,260º (W),9.3
08/07/2010,00Z,27.9,58,1014.6 Hpa,calm,0
07/07/2010,21Z,31.0,40,1014.6 Hpa,220º (SW),16.7
07/07/2010,18Z,39.4,18,1010.6 Hpa,140º (SE),13.0
07/07/2010,15Z,39.8,14,1011.9 Hpa,100º (E),22.2
07/07/2010,12Z,32.0,31,1012.7 Hpa,120º (SE),29.6
07/07/2010,09Z,29.6,41,1017.5 Hpa,220º (SW),9.3
07/07/2010,06Z,26.2,44,1013.2 Hpa,50º (NE),16.7
07/07/2010,03Z,26.8,48,1014.2 Hpa,40º (NE),14.8
07/07/2010,00Z,28.4,55,1016.1 Hpa,230º (SW),5.6
06/07/2010,21Z,31.4,39,1015.4 Hpa,210º (SW),24.1
06/07/2010,18Z,38.6,21,1012.0 Hpa,110º (E),16.7
06/07/2010,15Z,38.8,18,1013.3 Hpa,80º (E),20.4
06/07/2010,12Z,37.0,21,1015.3 Hpa,90º (E),22.2
06/07/2010,09Z,32.2,28,1016.4 Hpa,90º (E),18.5
06/07/2010,06Z,25.0,57,1016.5 Hpa,50º (NE),13.0
06/07/2010,03Z,25.8,58,1016.6 Hpa,Vble.,
06/07/2010,00Z,29.0,45,1016.3 Hpa,250º (W),14.8
05/07/2010,21Z,31.4,37,1015.3 Hpa,280º (W),18.5
05/07/2010,18Z,37.4,26,1013.6 Hpa,230º (SW),22.2
05/07/2010,15Z,39.6,19,1013.7 Hpa,350º (N),5.6
05/07/2010,12Z,36.2,28,1015.6 Hpa,110º (E),1.9
05/07/2010,09Z,31.2,41,1016.5 Hpa,calm,0
05/07/2010,06Z,23.8,60,1015.9 Hpa,calm,0
05/07/2010,03Z,27.0,42,1015.2 Hpa,140º (SE),3.7
05/07/2010,00Z,29.4,44,1015.0 Hpa,210º (SW),7.4
04/07/2010,21Z,32.4,36,1013.8 Hpa,220º (SW),13.0
04/07/2010,18Z,38.2,24,1011.5 Hpa,220º (SW),22.2
04/07/2010,15Z,40.0,14,1011.8 Hpa,100º (E),22.2
04/07/2010,12Z,35.8,21,1014.2 Hpa,70º (E),16.7
04/07/2010,09Z,30.0,37,1015.4 Hpa,60º (NE),18.5
04/07/2010,06Z,23.2,61,1015.2 Hpa,40º (NE),9.3
04/07/2010,03Z,23.4,58,1015.3 Hpa,Vble.,
04/07/2010,00Z,24.7,55,1016.0 Hpa,360º (N),7.4
03/07/2010,21Z,28.1,42,1014.8 Hpa,200º (S),16.7
03/07/2010,18Z,35.0,25,1012.3 Hpa,90º (E),20.4
03/07/2010,15Z,33.4,32,1013.2 Hpa,20º (N),5.6
03/07/2010,12Z,33.2,31,1013.4 Hpa,310º (NW),5.6
03/07/2010,09Z,29.2,42,1013.2 Hpa,90º (E),9.3
03/07/2010,06Z,24.4,61,1012.4 Hpa,60º (NE),7.4
03/07/2010,03Z,25.4,59,1012.9 Hpa,210º (SW),9.3
03/07/2010,00Z,27.4,45,1012.5 Hpa,200º (S),11.1
02/07/2010,21Z,31.6,29,1011.4 Hpa,230º (SW),13.0
02/07/2010,18Z,36.4,25,1009.3 Hpa,240º (SW),11.1
02/07/2010,15Z,36.2,27,1010.3 Hpa,230º (SW),5.6
02/07/2010,12Z,34.2,26,1012.0 Hpa,280º (W),3.7
02/07/2010,09Z,28.6,47,1012.7 Hpa,calm,0
02/07/2010,06Z,25.4,49,1012.0 Hpa,calm,0
02/07/2010,03Z,25.2,53,1012.0 Hpa,150º (SE),7.4
02/07/2010,00Z,29.2,37,1012.7 Hpa,220º (SW),5.6
01/07/2010,21Z,31.8,32,1011.4 Hpa,250º (W),16.7
01/07/2010,18Z,36.8,23,1010.8 Hpa,230º (SW),16.7
01/07/2010,15Z,37.8,19,1011.4 Hpa,230º (SW),7.4
01/07/2010,12Z,34.2,26,1013.4 Hpa,330º (NW),1.9
01/07/2010,09Z,30.0,33,1014.9 Hpa,Vble.,
01/07/2010,06Z,23.8,47,1014.7 Hpa,calm,0
01/07/2010,03Z,25.0,47,1014.8 Hpa,calm,0
01/07/2010,00Z,27.2,41,1014.8 Hpa,200º (S),11.1
31/08/2010,21Z,30.1,40,1008.3 Hpa,220º (SW),13.0
31/08/2010,18Z,35.1,33,1006.4 Hpa,290º (W),7.4
31/08/2010,15Z,35.8,30,1007.3 Hpa,310º (NW),11.1
31/08/2010,12Z,33.4,32,1009.0 Hpa,180º (S),3.7
31/08/2010,09Z,31.0,37,1009.2 Hpa,120º (SE),13.0
31/08/2010,06Z,25.2,69,1008.9 Hpa,80º (E),5.6
31/08/2010,03Z,26.4,69,1009.1 Hpa,calm,0
31/08/2010,00Z,29.6,51,1009.3 Hpa,200º (S),7.4
30/08/2010,21Z,31.6,50,1009.0 Hpa,220º (SW),20.4
30/08/2010,18Z,37.5,33,1007.8 Hpa,350º (N),9.3
30/08/2010,15Z,37.8,35,1009.9 Hpa,350º (N),7.4
30/08/2010,12Z,33.5,46,1012.5 Hpa,70º (E),1.9
30/08/2010,09Z,28.2,67,1013.7 Hpa,Vble.,
30/08/2010,06Z,24.4,81,1013.6 Hpa,320º (NW),3.7
30/08/2010,03Z,25.6,78,1013.4 Hpa,210º (SW),5.6
30/08/2010,00Z,28.0,60,1013.8 Hpa,210º (SW),14.8
29/08/2010,21Z,31.4,49,1013.3 Hpa,260º (W),14.8
29/08/2010,18Z,35.6,40,1012.0 Hpa,210º (SW),18.5
29/08/2010,15Z,35.4,35,1012.9 Hpa,230º (SW),7.4
29/08/2010,12Z,33.3,37,1014.9 Hpa,250º (W),11.1
29/08/2010,09Z,26.5,70,1015.0 Hpa,30º (NE),1.9
29/08/2010,06Z,23.4,66,1013.4 Hpa,calm,0
29/08/2010,03Z,25.7,49,1012.8 Hpa,230º (SW),11.1
29/08/2010,00Z,27.0,33,1012.5 Hpa,170º (S),5.6
28/08/2010,21Z,29.2,37,1012.4 Hpa,180º (S),9.3
28/08/2010,18Z,36.0,21,1011.2 Hpa,220º (SW),24.1
28/08/2010,15Z,39.0,20,1011.8 Hpa,230º (SW),9.3
28/08/2010,12Z,36.2,21,1013.7 Hpa,230º (SW),5.6
28/08/2010,09Z,31.1,29,1014.2 Hpa,Vble.,
28/08/2010,06Z,24.8,51,1013.8 Hpa,calm,0
28/08/2010,03Z,26.8,46,1013.8 Hpa,calm,0
28/08/2010,00Z,29.4,39,1013.9 Hpa,calm,0
27/08/2010,21Z,33.0,28,1013.3 Hpa,310º (NW),5.6
27/08/2010,18Z,40.4,16,1011.9 Hpa,220º (SW),18.5
27/08/2010,15Z,40.8,15,1013.7 Hpa,280º (W),7.4
27/08/2010,12Z,36.4,22,1014.9 Hpa,360º (N),3.7
27/08/2010,09Z,31.4,32,1015.2 Hpa,40º (NE),13.0
27/08/2010,06Z,23.4,60,1014.0 Hpa,Vble.,
27/08/2010,03Z,26.0,47,1013.8 Hpa,140º (SE),5.6
27/08/2010,00Z,29.8,38,1014.2 Hpa,Vble.,
26/08/2010,21Z,33.7,29,1013.9 Hpa,250º (W),5.6
26/08/2010,18Z,40.0,17,1012.7 Hpa,220º (SW),20.4
26/08/2010,15Z,40.9,18,1013.4 Hpa,90º (E),40.8
26/08/2010,12Z,36.8,24,1014.6 Hpa,80º (E),1.9
26/08/2010,09Z,30.4,32,1015.5 Hpa,60º (NE),9.3
26/08/2010,06Z,23.4,66,1015.1 Hpa,calm,0
26/08/2010,03Z,25.3,55,1014.5 Hpa,calm,0
26/08/2010,00Z,26.6,48,1015.0 Hpa,150º (SE),5.6
25/08/2010,21Z,33.2,35,1014.5 Hpa,calm,0
25/08/2010,18Z,39.2,17,1013.4 Hpa,220º (SW),14.8
25/08/2010,15Z,39.5,16,1013.6 Hpa,220º (SW),13.0
25/08/2010,12Z,36.8,20,1015.3 Hpa,50º (NE),1.9
25/08/2010,09Z,30.3,32,1015.9 Hpa,50º (NE),14.8
25/08/2010,06Z,23.0,66,1015.4 Hpa,calm,0
25/08/2010,03Z,24.0,67,1015.4 Hpa,calm,0
25/08/2010,00Z,26.6,58,1016.1 Hpa,150º (SE),3.7
24/08/2010,21Z,30.0,46,1015.3 Hpa,Vble.,
24/08/2010,18Z,36.2,22,1013.9 Hpa,230º (SW),5.6
24/08/2010,15Z,34.6,22,1015.4 Hpa,Vble.,
24/08/2010,12Z,30.4,40,1016.9 Hpa,340º (N),3.7
24/08/2010,09Z,26.4,57,1016.9 Hpa,20º (N),11.1
24/08/2010,06Z,22.3,77,1015.5 Hpa,Vble.,
24/08/2010,03Z,24.4,67,1014.7 Hpa,calm,0
24/08/2010,00Z,26.0,59,1015.4 Hpa,190º (S),7.4
23/08/2010,21Z,30.1,42,1014.2 Hpa,190º (S),14.8
23/08/2010,18Z,35.9,18,1012.5 Hpa,250º (W),20.4
23/08/2010,15Z,36.4,31,1013.0 Hpa,220º (SW),16.7
23/08/2010,12Z,32.0,45,1014.8 Hpa,230º (SW),11.1
23/08/2010,09Z,27.8,63,1015.3 Hpa,Vble.,
23/08/2010,06Z,23.7,81,1014.8 Hpa,180º (S),3.7
23/08/2010,03Z,25.3,78,1014.4 Hpa,210º (SW),5.6
23/08/2010,00Z,26.3,67,1015.6 Hpa,200º (S),9.3
22/08/2010,21Z,30.2,53,1015.4 Hpa,200º (S),13.0
22/08/2010,18Z,36.5,30,1014.1 Hpa,220º (SW),14.8
22/08/2010,15Z,37.3,30,1015.3 Hpa,250º (W),7.4
22/08/2010,12Z,34.0,36,1017.8 Hpa,280º (W),1.9
22/08/2010,09Z,29.2,51,1019.0 Hpa,30º (NE),1.9
22/08/2010,06Z,24.0,76,1018.5 Hpa,10º (N),1.9
22/08/2010,03Z,26.7,63,1018.3 Hpa,270º (W),5.6
22/08/2010,00Z,28.4,60,1019.2 Hpa,260º (W),7.4
21/08/2010,21Z,32.1,47,1018.7 Hpa,240º (SW),5.6
21/08/2010,18Z,37.7,28,1016.7 Hpa,220º (SW),18.5
21/08/2010,15Z,40.2,22,1017.2 Hpa,230º (SW),13.0
21/08/2010,12Z,36.2,28,1019.4 Hpa,70º (E),3.7
21/08/2010,09Z,31.9,37,1019.6 Hpa,90º (E),20.4
21/08/2010,06Z,24.2,65,1019.2 Hpa,50º (NE),5.6
21/08/2010,03Z,24.8,68,1019.1 Hpa,10º (N),3.7
21/08/2010,00Z,27.6,54,1019.5 Hpa,Vble.,
20/08/2010,21Z,32.0,41,1018.2 Hpa,200º (S),11.1
20/08/2010,18Z,37.4,22,1015.9 Hpa,120º (SE),11.1
20/08/2010,15Z,36.8,25,1016.4 Hpa,70º (E),16.7
20/08/2010,12Z,33.4,34,1017.9 Hpa,50º (NE),16.7
20/08/2010,09Z,27.9,53,1017.5 Hpa,40º (NE),11.1
20/08/2010,06Z,23.5,75,1016.4 Hpa,Vble.,
20/08/2010,03Z,24.2,74,1015.1 Hpa,calm,0
20/08/2010,00Z,26.8,55,1015.0 Hpa,180º (S),11.1
19/08/2010,21Z,29.3,46,1014.1 Hpa,310º (NW),11.1
19/08/2010,18Z,33.5,37,1012.1 Hpa,220º (SW),7.4
19/08/2010,15Z,32.5,40,1012.2 Hpa,190º (S),5.6
19/08/2010,12Z,30.0,45,1013.3 Hpa,260º (W),11.1
19/08/2010,09Z,25.5,62,1013.2 Hpa,calm,0
19/08/2010,06Z,22.0,79,1012.1 Hpa,calm,0
19/08/2010,03Z,22.8,75,1011.4 Hpa,Vble.,
19/08/2010,00Z,24.1,69,1011.9 Hpa,170º (S),7.4
18/08/2010,21Z,27.5,55,1011.7 Hpa,260º (W),7.4
18/08/2010,18Z,32.3,31,1010.8 Hpa,250º (W),11.1
18/08/2010,15Z,32.4,36,1012.2 Hpa,320º (NW),7.4
18/08/2010,12Z,28.3,54,1014.4 Hpa,340º (N),7.4
18/08/2010,09Z,22.4,73,1015.7 Hpa,40º (NE),7.4
18/08/2010,06Z,20.2,92,1015.4 Hpa,Vble.,
18/08/2010,03Z,20.4,85,1016.1 Hpa,calm,0
18/08/2010,00Z,21.0,87,1016.5 Hpa,170º (S),1.9
17/08/2010,21Z,21.6,84,1016.9 Hpa,Vble.,
17/08/2010,18Z,21.8,84,1016.9 Hpa,300º (NW),14.8
17/08/2010,15Z,30.6,41,1015.4 Hpa,180º (S),5.6
17/08/2010,12Z,25.1,66,1018.2 Hpa,350º (N),5.6
17/08/2010,09Z,24.5,65,1018.7 Hpa,60º (NE),11.1
17/08/2010,06Z,22.2,77,1017.8 Hpa,calm,0
17/08/2010,03Z,22.4,73,1018.1 Hpa,130º (SE),1.9
17/08/2010,00Z,24.0,70,1018.8 Hpa,170º (S),5.6
16/08/2010,21Z,25.4,66,1018.6 Hpa,220º (SW),13.0
16/08/2010,18Z,28.4,57,1015.9 Hpa,210º (SW),27.8
16/08/2010,15Z,31.2,46,1015.6 Hpa,210º (SW),13.0
16/08/2010,12Z,28.6,51,1017.0 Hpa,210º (SW),11.1
16/08/2010,09Z,25.8,59,1016.7 Hpa,210º (SW),7.4
16/08/2010,06Z,23.8,70,1016.1 Hpa,Vble.,
16/08/2010,03Z,24.3,72,1016.1 Hpa,220º (SW),9.3
16/08/2010,00Z,25.0,77,1016.4 Hpa,210º (SW),9.3
15/08/2010,21Z,26.5,65,1016.1 Hpa,220º (SW),18.5
15/08/2010,18Z,31.0,50,1013.2 Hpa,220º (SW),25.9
15/08/2010,15Z,35.1,27,1013.1 Hpa,220º (SW),16.7
15/08/2010,12Z,32.1,42,1014.1 Hpa,220º (SW),11.1
15/08/2010,09Z,28.4,57,1014.1 Hpa,Vble.,
15/08/2010,06Z,24.4,77,1012.7 Hpa,Vble.,
15/08/2010,03Z,25.2,73,1012.3 Hpa,Vble.,
15/08/2010,00Z,27.8,61,1011.5 Hpa,220º (SW),9.3
14/08/2010,21Z,29.8,55,1010.5 Hpa,220º (SW),16.7
14/08/2010,18Z,34.7,30,1009.4 Hpa,260º (W),5.6
14/08/2010,15Z,34.6,31,1011.1 Hpa,290º (W),3.7
14/08/2010,12Z,30.5,49,1012.1 Hpa,340º (N),5.6
14/08/2010,09Z,26.0,69,1012.8 Hpa,calm,0
14/08/2010,06Z,22.0,77,1012.2 Hpa,calm,0
14/08/2010,03Z,22.8,79,1011.5 Hpa,170º (S),5.6
14/08/2010,00Z,23.8,71,1011.5 Hpa,190º (S),7.4
13/08/2010,21Z,28.6,45,1010.6 Hpa,220º (SW),11.1
13/08/2010,18Z,31.4,39,1008.8 Hpa,220º (SW),20.4
13/08/2010,15Z,31.8,36,1010.2 Hpa,230º (SW),14.8
13/08/2010,12Z,29.6,43,1011.9 Hpa,240º (SW),22.2
13/08/2010,09Z,25.6,56,1012.5 Hpa,220º (SW),14.8
13/08/2010,06Z,22.2,62,1010.9 Hpa,190º (S),3.7
13/08/2010,00Z,28.4,37,1011.3 Hpa,270º (W),11.1
12/08/2010,21Z,32.4,23,1011.0 Hpa,300º (NW),14.8
12/08/2010,18Z,38.4,15,1009.6 Hpa,300º (NW),16.7
12/08/2010,15Z,40.2,12,1010.9 Hpa,220º (SW),14.8
12/08/2010,12Z,36.8,13,1012.9 Hpa,290º (W),5.6
12/08/2010,09Z,30.8,26,1013.7 Hpa,350º (N),5.6
12/08/2010,06Z,27.4,42,1013.3 Hpa,Vble.,
12/08/2010,03Z,27.4,51,1013.1 Hpa,150º (SE),5.6
12/08/2010,00Z,29.6,44,1013.9 Hpa,Vble.,
11/08/2010,21Z,35.2,27,1013.9 Hpa,180º (S),11.1
11/08/2010,18Z,40.4,20,1012.7 Hpa,260º (W),27.8
11/08/2010,15Z,41.3,18,1013.7 Hpa,220º (SW),11.1
11/08/2010,12Z,38.0,24,1015.6 Hpa,calm,0
11/08/2010,09Z,30.3,46,1017.0 Hpa,Vble.,
11/08/2010,06Z,26.7,49,1016.6 Hpa,calm,0
11/08/2010,03Z,27.6,47,1015.8 Hpa,110º (E),1.9
11/08/2010,00Z,29.5,39,1016.1 Hpa,200º (S),7.4
10/08/2010,21Z,33.0,31,1015.6 Hpa,180º (S),11.1
10/08/2010,18Z,39.4,21,1013.5 Hpa,220º (SW),22.2
10/08/2010,15Z,40.8,20,1014.0 Hpa,230º (SW),9.3
10/08/2010,12Z,37.7,26,1015.8 Hpa,230º (SW),7.4
10/08/2010,09Z,30.7,40,1016.0 Hpa,200º (S),5.6
10/08/2010,06Z,27.6,45,1015.0 Hpa,200º (S),3.7
10/08/2010,03Z,29.4,36,1014.3 Hpa,210º (SW),9.3
09/08/2010,21Z,34.4,32,1013.2 Hpa,60º (NE),3.7
09/08/2010,18Z,38.0,24,1012.2 Hpa,360º (N),14.8
09/08/2010,15Z,39.4,21,1012.6 Hpa,350º (N),9.3
09/08/2010,12Z,37.4,20,1013.9 Hpa,50º (NE),11.1
09/08/2010,09Z,31.4,27,1014.5 Hpa,50º (NE),13.0
09/08/2010,06Z,27.6,64,1013.6 Hpa,50º (NE),13.0
09/08/2010,03Z,28.0,54,1014.0 Hpa,calm,0
09/08/2010,00Z,29.4,46,1014.3 Hpa,calm,0
08/08/2010,21Z,32.6,30,1014.3 Hpa,200º (S),9.3
08/08/2010,18Z,36.4,21,1013.1 Hpa,40º (NE),1.9
08/08/2010,15Z,35.2,33,1013.9 Hpa,360º (N),16.7
08/08/2010,12Z,33.8,29,1014.9 Hpa,60º (NE),13.0
08/08/2010,09Z,30.2,32,1015.1 Hpa,70º (E),13.0
08/08/2010,06Z,26.8,56,1015.1 Hpa,Vble.,
08/08/2010,03Z,28.2,46,1014.4 Hpa,140º (SE),5.6
08/08/2010,00Z,30.6,41,1015.2 Hpa,220º (SW),11.1
07/08/2010,21Z,32.8,36,1013.2 Hpa,230º (SW),7.4
07/08/2010,18Z,38.4,23,1012.0 Hpa,210º (SW),16.7
07/08/2010,15Z,38.4,23,1012.3 Hpa,180º (S),5.6
07/08/2010,12Z,35.5,26,1013.6 Hpa,180º (S),1.9
07/08/2010,09Z,31.6,35,1013.4 Hpa,80º (E),14.8
07/08/2010,06Z,25.8,62,1012.9 Hpa,50º (NE),11.1
07/08/2010,03Z,25.8,67,1012.0 Hpa,30º (NE),5.6
07/08/2010,00Z,29.0,52,1011.4 Hpa,230º (SW),13.0
06/08/2010,21Z,32.4,41,1010.3 Hpa,220º (SW),14.8
06/08/2010,18Z,37.8,23,1008.2 Hpa,320º (NW),11.1
06/08/2010,15Z,37.9,29,1009.3 Hpa,300º (NW),9.3
06/08/2010,12Z,32.8,42,1011.1 Hpa,Vble.,
06/08/2010,09Z,27.4,62,1011.4 Hpa,Vble.,
06/08/2010,06Z,22.6,83,1010.7 Hpa,300º (NW),3.7
06/08/2010,03Z,23.8,77,1009.2 Hpa,calm,0
06/08/2010,00Z,25.4,73,1009.2 Hpa,230º (SW),11.1
05/08/2010,21Z,29.0,56,1009.0 Hpa,210º (SW),13.0
05/08/2010,18Z,34.6,37,1007.6 Hpa,220º (SW),24.1
05/08/2010,15Z,35.8,36,1009.1 Hpa,220º (SW),24.1
05/08/2010,12Z,33.2,39,1010.1 Hpa,220º (SW),11.1
05/08/2010,09Z,27.2,66,1011.0 Hpa,200º (S),5.6
05/08/2010,06Z,23.8,77,1010.5 Hpa,calm,0
05/08/2010,03Z,24.2,79,1010.1 Hpa,calm,0
05/08/2010,00Z,25.8,69,1010.5 Hpa,210º (SW),13.0
04/08/2010,21Z,30.4,46,1011.1 Hpa,230º (SW),14.8
04/08/2010,18Z,35.6,34,1009.8 Hpa,220º (SW),24.1
04/08/2010,15Z,36.8,33,1010.9 Hpa,210º (SW),16.7
04/08/2010,12Z,33.4,41,1012.9 Hpa,280º (W),11.1
04/08/2010,09Z,27.2,62,1013.7 Hpa,270º (W),3.7
04/08/2010,06Z,22.2,78,1013.0 Hpa,Vble.,
04/08/2010,03Z,23.8,75,1012.6 Hpa,calm,0
04/08/2010,00Z,25.7,64,1012.9 Hpa,190º (S),9.3
03/08/2010,21Z,30.7,38,1012.4 Hpa,210º (SW),14.8
03/08/2010,18Z,35.8,19,1011.5 Hpa,230º (SW),16.7
03/08/2010,15Z,36.4,19,1012.4 Hpa,230º (SW),9.3
03/08/2010,12Z,33.3,36,1013.9 Hpa,calm,0
03/08/2010,09Z,26.7,60,1014.5 Hpa,calm,0
03/08/2010,06Z,21.8,76,1013.9 Hpa,calm,0
03/08/2010,03Z,22.6,71,1013.0 Hpa,calm,0
03/08/2010,00Z,24.2,65,1013.1 Hpa,210º (SW),11.1
02/08/2010,21Z,27.5,49,1012.9 Hpa,210º (SW),16.7
02/08/2010,18Z,33.5,34,1011.9 Hpa,210º (SW),29.6
02/08/2010,15Z,36.0,30,1012.2 Hpa,200º (S),20.4
02/08/2010,12Z,33.6,35,1013.6 Hpa,220º (SW),14.8
02/08/2010,09Z,28.6,51,1014.4 Hpa,210º (SW),11.1
02/08/2010,06Z,22.0,89,1013.6 Hpa,180º (S),7.4
02/08/2010,03Z,24.4,68,1013.2 Hpa,Vble.,
01/08/2010,21Z,32.2,40,1012.5 Hpa,230º (SW),7.4
01/08/2010,18Z,36.0,36,1010.9 Hpa,220º (SW),22.2
01/08/2010,15Z,37.6,20,1012.1 Hpa,220º (SW),16.7
01/08/2010,12Z,33.2,39,1013.5 Hpa,calm,0
01/08/2010,09Z,28.4,59,1014.2 Hpa,calm,0
01/08/2010,06Z,24.6,70,1013.6 Hpa,calm,0
01/08/2010,03Z,25.4,74,1012.9 Hpa,180º (S),7.4
01/08/2010,00Z,27.6,66,1013.0 Hpa,220º (SW),13.0
30/09/2010,21Z,24.2,46,1015.9 Hpa,270º (W),11.1
30/09/2010,18Z,29.2,28,1014.5 Hpa,210º (SW),24.1
30/09/2010,15Z,31.4,26,1014.6 Hpa,Vble.,
30/09/2010,12Z,28.1,30,1017.0 Hpa,220º (SW),5.6
30/09/2010,09Z,22.4,44,1017.7 Hpa,Vble.,
30/09/2010,06Z,16.0,68,1017.1 Hpa,calm,0
30/09/2010,03Z,18.0,61,1016.9 Hpa,Vble.,
30/09/2010,00Z,20.6,62,1017.3 Hpa,170º (S),9.3
29/09/2010,21Z,23.8,43,1017.3 Hpa,310º (NW),9.3
29/09/2010,18Z,29.2,24,1016.2 Hpa,260º (W),3.7
29/09/2010,15Z,29.8,23,1016.5 Hpa,240º (SW),9.3
29/09/2010,12Z,27.4,35,1018.5 Hpa,360º (N),1.9
29/09/2010,09Z,21.4,52,1018.9 Hpa,60º (NE),7.4
29/09/2010,06Z,16.2,74,1018.3 Hpa,Vble.,
29/09/2010,03Z,17.4,72,1017.8 Hpa,Vble.,
29/09/2010,00Z,19.7,53,1018.4 Hpa,180º (S),9.3
28/09/2010,21Z,22.2,49,1018.3 Hpa,290º (W),13.0
28/09/2010,18Z,27.2,32,1016.4 Hpa,220º (SW),20.4
28/09/2010,15Z,28.4,30,1016.3 Hpa,Vble.,
28/09/2010,12Z,25.8,38,1018.0 Hpa,260º (W),3.7
28/09/2010,09Z,20.0,66,1017.7 Hpa,calm,0
28/09/2010,06Z,16.0,82,1016.7 Hpa,calm,0
28/09/2010,03Z,17.2,77,1015.5 Hpa,calm,0
28/09/2010,00Z,19.4,70,1015.5 Hpa,180º (S),5.6
27/09/2010,21Z,21.6,58,1015.1 Hpa,220º (SW),14.8
27/09/2010,18Z,24.4,43,1013.0 Hpa,220º (SW),24.1
27/09/2010,15Z,28.0,34,1012.5 Hpa,220º (SW),16.7
27/09/2010,12Z,24.7,43,1013.9 Hpa,220º (SW),16.7
27/09/2010,09Z,20.8,68,1014.2 Hpa,200º (S),5.6
27/09/2010,06Z,17.0,79,1013.0 Hpa,Vble.,
27/09/2010,03Z,17.8,74,1012.6 Hpa,Vble.,
27/09/2010,00Z,18.6,69,1012.9 Hpa,170º (S),9.3
26/09/2010,21Z,21.1,63,1012.5 Hpa,220º (SW),14.8
26/09/2010,18Z,24.2,46,1010.8 Hpa,210º (SW),20.4
26/09/2010,15Z,27.3,32,1010.4 Hpa,220º (SW),20.4
26/09/2010,12Z,25.0,48,1010.8 Hpa,240º (SW),9.3
26/09/2010,09Z,19.3,76,1010.5 Hpa,calm,0
26/09/2010,06Z,16.8,84,1009.7 Hpa,340º (N),1.9
26/09/2010,03Z,18.8,81,1009.0 Hpa,calm,0
26/09/2010,00Z,20.2,73,1010.2 Hpa,180º (S),5.6
25/09/2010,21Z,22.2,64,1010.9 Hpa,220º (SW),16.7
25/09/2010,18Z,25.4,39,1009.8 Hpa,220º (SW),25.9
25/09/2010,15Z,31.2,19,1009.8 Hpa,270º (W),14.8
25/09/2010,12Z,26.8,36,1011.9 Hpa,200º (S),9.3
25/09/2010,09Z,22.8,54,1012.5 Hpa,360º (N),1.9
25/09/2010,06Z,18.9,85,1011.9 Hpa,calm,0
25/09/2010,03Z,20.2,83,1011.9 Hpa,160º (S),5.6
25/09/2010,00Z,21.5,76,1012.6 Hpa,calm,0
24/09/2010,21Z,23.7,64,1013.0 Hpa,250º (W),3.7
24/09/2010,18Z,28.1,39,1012.5 Hpa,220º (SW),14.8
24/09/2010,15Z,29.0,36,1013.4 Hpa,250º (W),7.4
24/09/2010,12Z,26.4,47,1015.8 Hpa,150º (SE),5.6
24/09/2010,09Z,19.8,81,1016.9 Hpa,Vble.,
24/09/2010,06Z,16.2,100,1016.5 Hpa,70º (E),5.6
24/09/2010,03Z,17.8,89,1016.5 Hpa,calm,0
24/09/2010,00Z,19.2,82,1017.4 Hpa,220º (SW),5.6
23/09/2010,21Z,20.0,85,1017.3 Hpa,170º (S),5.6
23/09/2010,18Z,20.8,84,1016.3 Hpa,260º (W),1.9
23/09/2010,15Z,19.0,85,1017.6 Hpa,280º (W),13.0
23/09/2010,12Z,24.8,67,1017.6 Hpa,290º (W),9.3
23/09/2010,09Z,22.6,73,1017.9 Hpa,340º (N),1.9
23/09/2010,06Z,21.6,82,1017.3 Hpa,Vble.,
23/09/2010,03Z,22.4,71,1017.2 Hpa,calm,0
23/09/2010,00Z,22.8,69,1017.3 Hpa,Vble.,
22/09/2010,21Z,24.8,63,1016.8 Hpa,210º (SW),16.7
22/09/2010,18Z,28.2,54,1015.4 Hpa,230º (SW),16.7
22/09/2010,15Z,31.6,40,1015.5 Hpa,230º (SW),13.0
22/09/2010,12Z,29.0,48,1017.1 Hpa,240º (SW),7.4
22/09/2010,09Z,23.2,58,1017.6 Hpa,calm,0
22/09/2010,06Z,18.5,72,1016.8 Hpa,calm,0
22/09/2010,03Z,20.0,62,1016.3 Hpa,40º (NE),5.6
22/09/2010,00Z,21.7,60,1016.7 Hpa,160º (S),3.7
21/09/2010,21Z,24.8,46,1016.0 Hpa,110º (E),3.7
21/09/2010,18Z,27.7,39,1015.3 Hpa,340º (N),5.6
21/09/2010,15Z,28.6,41,1015.5 Hpa,300º (NW),1.9
21/09/2010,12Z,25.8,51,1017.2 Hpa,150º (SE),3.7
21/09/2010,09Z,22.0,74,1017.6 Hpa,Vble.,
21/09/2010,06Z,17.8,88,1017.3 Hpa,30º (NE),1.9
21/09/2010,03Z,19.0,84,1016.5 Hpa,calm,0
21/09/2010,00Z,19.8,75,1016.7 Hpa,180º (S),7.4
20/09/2010,21Z,21.4,71,1016.5 Hpa,190º (S),3.7
20/09/2010,18Z,25.0,54,1014.3 Hpa,220º (SW),22.2
20/09/2010,15Z,26.8,52,1013.7 Hpa,220º (SW),24.1
20/09/2010,12Z,25.2,77,1014.5 Hpa,230º (SW),13.0
20/09/2010,09Z,24.2,67,1014.8 Hpa,160º (S),1.9
20/09/2010,06Z,22.3,78,1013.4 Hpa,Vble.,
20/09/2010,03Z,23.1,73,1013.1 Hpa,calm,0
